id,playerId,data,recordedAt
96,2,"{""order"":[""Overall"",""Attack"",""Defence"",""Strength"",""Hitpoints"",""Ranged"",""Prayer"",""Magic"",""Cooking"",""Woodcutting"",""Fletching"",""Fishing"",""Firemaking"",""Crafting"",""Smithing"",""Mining"",""Herblore"",""Agility"",""Thieving"",""Slayer"",""Farming"",""Runecraft"",""Hunter"",""Construction"",""Sailing""],""player"":""Melburne6"",""skills"":{""Magic"":{""xp"":7034583,""rank"":890141,""level"":92},""Attack"":{""xp"":19112789,""rank"":123265,""level"":99},""Hunter"":{""xp"":7231132,""rank"":186731,""level"":93},""Mining"":{""xp"":3001642,""rank"":538045,""level"":84},""Prayer"":{""xp"":6566772,""rank"":255786,""level"":92},""Ranged"":{""xp"":18234727,""rank"":350099,""level"":99},""Slayer"":{""xp"":7955214,""rank"":377188,""level"":94},""Agility"":{""xp"":3263493,""rank"":322618,""level"":85},""Cooking"":{""xp"":13062488,""rank"":335856,""level"":99},""Defence"":{""xp"":14393164,""rank"":210114,""level"":99},""Farming"":{""xp"":22899593,""rank"":47788,""level"":99},""Fishing"":{""xp"":3601277,""rank"":483602,""level"":86},""Overall"":{""xp"":249935681,""rank"":125817,""level"":2245},""Sailing"":{""xp"":3978163,""rank"":63952,""level"":87},""Crafting"":{""xp"":13302918,""rank"":131134,""level"":99},""Herblore"":{""xp"":6560026,""rank"":219726,""level"":92},""Smithing"":{""xp"":4418929,""rank"":291584,""level"":88},""Strength"":{""xp"":17658623,""rank"":268543,""level"":99},""Thieving"":{""xp"":4082532,""rank"":372641,""level"":87},""Fletching"":{""xp"":13092568,""rank"":164902,""level"":99},""Hitpoints"":{""xp"":24996663,""rank"":291916,""level"":99},""Runecraft"":{""xp"":3322759,""rank"":265979,""level"":85},""Firemaking"":{""xp"":13036150,""rank"":373153,""level"":99},""Woodcutting"":{""xp"":5982493,""rank"":375545,""level"":91},""Construction"":{""xp"":13146983,""rank"":81670,""level"":99}}}",2025-12-11 11:10:40.749
97,8,"{""order"":[""Overall"",""Attack"",""Defence"",""Strength"",""Hitpoints"",""Ranged"",""Prayer"",""Magic"",""Cooking"",""Woodcutting"",""Fletching"",""Fishing"",""Firemaking"",""Crafting"",""Smithing"",""Mining"",""Herblore"",""Agility"",""Thieving"",""Slayer"",""Farming"",""Runecraft"",""Hunter"",""Construction"",""Sailing""],""player"":""JoelizKewl"",""skills"":{""Magic"":{""xp"":123117,""rank"":-1,""level"":51},""Attack"":{""xp"":122935,""rank"":-1,""level"":51},""Hunter"":{""xp"":0,""rank"":-1,""level"":1},""Mining"":{""xp"":185570,""rank"":-1,""level"":56},""Prayer"":{""xp"":22722,""rank"":-1,""level"":35},""Ranged"":{""xp"":2036,""rank"":-1,""level"":13},""Slayer"":{""xp"":0,""rank"":-1,""level"":1},""Agility"":{""xp"":30191,""rank"":-1,""level"":37},""Cooking"":{""xp"":178297,""rank"":-1,""level"":55},""Defence"":{""xp"":99343,""rank"":-1,""level"":49},""Farming"":{""xp"":20,""rank"":-1,""level"":1},""Fishing"":{""xp"":287912,""rank"":-1,""level"":60},""Overall"":{""xp"":1354334,""rank"":-1,""level"":722},""Sailing"":{""xp"":0,""rank"":-1,""level"":1},""Crafting"":{""xp"":18439,""rank"":-1,""level"":33},""Herblore"":{""xp"":3261,""rank"":-1,""level"":17},""Smithing"":{""xp"":44108,""rank"":-1,""level"":41},""Strength"":{""xp"":114432,""rank"":-1,""level"":51},""Thieving"":{""xp"":16956,""rank"":-1,""level"":32},""Fletching"":{""xp"":1440,""rank"":-1,""level"":11},""Hitpoints"":{""xp"":75826,""rank"":-1,""level"":47},""Runecraft"":{""xp"":1006,""rank"":-1,""level"":9},""Firemaking"":{""xp"":16340,""rank"":-1,""level"":31},""Woodcutting"":{""xp"":8150,""rank"":-1,""level"":25},""Construction"":{""xp"":2233,""rank"":-1,""level"":14}}}",2025-12-11 11:10:40.892
98,3,"{""order"":[""Overall"",""Attack"",""Defence"",""Strength"",""Hitpoints"",""Ranged"",""Prayer"",""Magic"",""Cooking"",""Woodcutting"",""Fletching"",""Fishing"",""Firemaking"",""Crafting"",""Smithing"",""Mining"",""Herblore"",""Agility"",""Thieving"",""Slayer"",""Farming"",""Runecraft"",""Hunter"",""Construction"",""Sailing""],""player"":""Alexiisss"",""skills"":{""Magic"":{""xp"":13465508,""rank"":420689,""level"":99},""Attack"":{""xp"":13798132,""rank"":301819,""level"":99},""Hunter"":{""xp"":5894033,""rank"":221610,""level"":90},""Mining"":{""xp"":13651249,""rank"":87041,""level"":99},""Prayer"":{""xp"":8760615,""rank"":226797,""level"":94},""Ranged"":{""xp"":14882316,""rank"":465341,""level"":99},""Slayer"":{""xp"":2234826,""rank"":811388,""level"":81},""Agility"":{""xp"":2941037,""rank"":347565,""level"":83},""Cooking"":{""xp"":13071521,""rank"":320646,""level"":99},""Defence"":{""xp"":13727277,""rank"":257008,""level"":99},""Farming"":{""xp"":20686752,""rank"":60627,""level"":99},""Fishing"":{""xp"":7917546,""rank"":243421,""level"":93},""Overall"":{""xp"":240659371,""rank"":128235,""level"":2242},""Sailing"":{""xp"":3663976,""rank"":68370,""level"":86},""Crafting"":{""xp"":4822276,""rank"":393470,""level"":88},""Herblore"":{""xp"":9641211,""rank"":169700,""level"":95},""Smithing"":{""xp"":5317088,""rank"":247119,""level"":89},""Strength"":{""xp"":16809990,""rank"":291765,""level"":99},""Thieving"":{""xp"":7180095,""rank"":247140,""level"":92},""Fletching"":{""xp"":13029746,""rank"":289691,""level"":98},""Hitpoints"":{""xp"":20403575,""rank"":400248,""level"":99},""Runecraft"":{""xp"":2417905,""rank"":322278,""level"":81},""Firemaking"":{""xp"":5887519,""rank"":548891,""level"":90},""Woodcutting"":{""xp"":13286905,""rank"":144269,""level"":99},""Construction"":{""xp"":7168273,""rank"":161083,""level"":92}}}",2025-12-11 11:10:41.424
99,4,"{""order"":[""Overall"",""Attack"",""Defence"",""Strength"",""Hitpoints"",""Ranged"",""Prayer"",""Magic"",""Cooking"",""Woodcutting"",""Fletching"",""Fishing"",""Firemaking"",""Crafting"",""Smithing"",""Mining"",""Herblore"",""Agility"",""Thieving"",""Slayer"",""Farming"",""Runecraft"",""Hunter"",""Construction"",""Sailing""],""player"":""JonezyAU"",""skills"":{""Magic"":{""xp"":14552445,""rank"":333754,""level"":99},""Attack"":{""xp"":13606851,""rank"":319132,""level"":99},""Hunter"":{""xp"":1224943,""rank"":740199,""level"":75},""Mining"":{""xp"":1612771,""rank"":820989,""level"":77},""Prayer"":{""xp"":1987946,""rank"":650539,""level"":80},""Ranged"":{""xp"":9194706,""rank"":767093,""level"":95},""Slayer"":{""xp"":7844985,""rank"":381377,""level"":93},""Agility"":{""xp"":1337837,""rank"":733955,""level"":76},""Cooking"":{""xp"":6517476,""rank"":574359,""level"":92},""Defence"":{""xp"":13046818,""rank"":382349,""level"":99},""Farming"":{""xp"":2992942,""rank"":706048,""level"":84},""Fishing"":{""xp"":1523623,""rank"":895521,""level"":77},""Overall"":{""xp"":136475672,""rank"":415632,""level"":2017},""Sailing"":{""xp"":92348,""rank"":266289,""level"":49},""Crafting"":{""xp"":1425096,""rank"":824747,""level"":76},""Herblore"":{""xp"":1987958,""rank"":573557,""level"":80},""Smithing"":{""xp"":873173,""rank"":1046904,""level"":71},""Strength"":{""xp"":14529493,""rank"":392950,""level"":99},""Thieving"":{""xp"":1383797,""rank"":696442,""level"":76},""Fletching"":{""xp"":13119495,""rank"":149659,""level"":99},""Hitpoints"":{""xp"":18030469,""rank"":471650,""level"":99},""Runecraft"":{""xp"":1214100,""rank"":509086,""level"":75},""Firemaking"":{""xp"":3683606,""rank"":736248,""level"":86},""Woodcutting"":{""xp"":1337378,""rank"":1045400,""level"":76},""Construction"":{""xp"":3355416,""rank"":304503,""level"":85}}}",2025-12-11 11:10:41.528
100,7,"{""order"":[""Overall"",""Attack"",""Defence"",""Strength"",""Hitpoints"",""Ranged"",""Prayer"",""Magic"",""Cooking"",""Woodcutting"",""Fletching"",""Fishing"",""Firemaking"",""Crafting"",""Smithing"",""Mining"",""Herblore"",""Agility"",""Thieving"",""Slayer"",""Farming"",""Runecraft"",""Hunter"",""Construction"",""Sailing""],""player"":""Chair_Bourne"",""skills"":{""Magic"":{""xp"":408668,""rank"":-1,""level"":64},""Attack"":{""xp"":258860,""rank"":-1,""level"":59},""Hunter"":{""xp"":33707,""rank"":1954813,""level"":39},""Mining"":{""xp"":410416,""rank"":1795783,""level"":64},""Prayer"":{""xp"":36692,""rank"":-1,""level"":39},""Ranged"":{""xp"":11167,""rank"":-1,""level"":28},""Slayer"":{""xp"":37016,""rank"":-1,""level"":39},""Agility"":{""xp"":9970,""rank"":-1,""level"":27},""Cooking"":{""xp"":520193,""rank"":-1,""level"":66},""Defence"":{""xp"":143652,""rank"":-1,""level"":53},""Farming"":{""xp"":1632,""rank"":-1,""level"":12},""Fishing"":{""xp"":570413,""rank"":1546365,""level"":67},""Overall"":{""xp"":5158339,""rank"":-1,""level"":1152},""Sailing"":{""xp"":295111,""rank"":194189,""level"":60},""Crafting"":{""xp"":497925,""rank"":1546951,""level"":66},""Herblore"":{""xp"":2046,""rank"":-1,""level"":13},""Smithing"":{""xp"":208875,""rank"":1794687,""level"":57},""Strength"":{""xp"":163917,""rank"":-1,""level"":54},""Thieving"":{""xp"":42166,""rank"":-1,""level"":41},""Fletching"":{""xp"":87727,""rank"":-1,""level"":48},""Hitpoints"":{""xp"":193890,""rank"":-1,""level"":56},""Runecraft"":{""xp"":6876,""rank"":-1,""level"":23},""Firemaking"":{""xp"":498895,""rank"":1792447,""level"":66},""Woodcutting"":{""xp"":671757,""rank"":1724782,""level"":69},""Construction"":{""xp"":46768,""rank"":1926898,""level"":42}}}",2025-12-11 11:10:43.236
101,8,"{""order"":[""Overall"",""Attack"",""Defence"",""Strength"",""Hitpoints"",""Ranged"",""Prayer"",""Magic"",""Cooking"",""Woodcutting"",""Fletching"",""Fishing"",""Firemaking"",""Crafting"",""Smithing"",""Mining"",""Herblore"",""Agility"",""Thieving"",""Slayer"",""Farming"",""Runecraft"",""Hunter"",""Construction"",""Sailing""],""player"":""JoelizKewl"",""skills"":{""Magic"":{""xp"":123117,""rank"":-1,""level"":51},""Attack"":{""xp"":122935,""rank"":-1,""level"":51},""Hunter"":{""xp"":0,""rank"":-1,""level"":1},""Mining"":{""xp"":185570,""rank"":-1,""level"":56},""Prayer"":{""xp"":22722,""rank"":-1,""level"":35},""Ranged"":{""xp"":2036,""rank"":-1,""level"":13},""Slayer"":{""xp"":0,""rank"":-1,""level"":1},""Agility"":{""xp"":30191,""rank"":-1,""level"":37},""Cooking"":{""xp"":178297,""rank"":-1,""level"":55},""Defence"":{""xp"":99343,""rank"":-1,""level"":49},""Farming"":{""xp"":20,""rank"":-1,""level"":1},""Fishing"":{""xp"":287912,""rank"":-1,""level"":60},""Overall"":{""xp"":1354334,""rank"":-1,""level"":722},""Sailing"":{""xp"":0,""rank"":-1,""level"":1},""Crafting"":{""xp"":18439,""rank"":-1,""level"":33},""Herblore"":{""xp"":3261,""rank"":-1,""level"":17},""Smithing"":{""xp"":44108,""rank"":-1,""level"":41},""Strength"":{""xp"":114432,""rank"":-1,""level"":51},""Thieving"":{""xp"":16956,""rank"":-1,""level"":32},""Fletching"":{""xp"":1440,""rank"":-1,""level"":11},""Hitpoints"":{""xp"":75826,""rank"":-1,""level"":47},""Runecraft"":{""xp"":1006,""rank"":-1,""level"":9},""Firemaking"":{""xp"":16340,""rank"":-1,""level"":31},""Woodcutting"":{""xp"":8150,""rank"":-1,""level"":25},""Construction"":{""xp"":2233,""rank"":-1,""level"":14}}}",2025-12-11 11:11:26.916
102,7,"{""order"":[""Overall"",""Attack"",""Defence"",""Strength"",""Hitpoints"",""Ranged"",""Prayer"",""Magic"",""Cooking"",""Woodcutting"",""Fletching"",""Fishing"",""Firemaking"",""Crafting"",""Smithing"",""Mining"",""Herblore"",""Agility"",""Thieving"",""Slayer"",""Farming"",""Runecraft"",""Hunter"",""Construction"",""Sailing""],""player"":""Chair_Bourne"",""skills"":{""Magic"":{""xp"":408668,""rank"":-1,""level"":64},""Attack"":{""xp"":258860,""rank"":-1,""level"":59},""Hunter"":{""xp"":33707,""rank"":1954814,""level"":39},""Mining"":{""xp"":410416,""rank"":1795783,""level"":64},""Prayer"":{""xp"":36692,""rank"":-1,""level"":39},""Ranged"":{""xp"":11167,""rank"":-1,""level"":28},""Slayer"":{""xp"":37016,""rank"":-1,""level"":39},""Agility"":{""xp"":9970,""rank"":-1,""level"":27},""Cooking"":{""xp"":520193,""rank"":-1,""level"":66},""Defence"":{""xp"":143652,""rank"":-1,""level"":53},""Farming"":{""xp"":1632,""rank"":-1,""level"":12},""Fishing"":{""xp"":570413,""rank"":1546359,""level"":67},""Overall"":{""xp"":5158339,""rank"":-1,""level"":1152},""Sailing"":{""xp"":295111,""rank"":194190,""level"":60},""Crafting"":{""xp"":497925,""rank"":1546951,""level"":66},""Herblore"":{""xp"":2046,""rank"":-1,""level"":13},""Smithing"":{""xp"":208875,""rank"":1794687,""level"":57},""Strength"":{""xp"":163917,""rank"":-1,""level"":54},""Thieving"":{""xp"":42166,""rank"":-1,""level"":41},""Fletching"":{""xp"":87727,""rank"":-1,""level"":48},""Hitpoints"":{""xp"":193890,""rank"":-1,""level"":56},""Runecraft"":{""xp"":6876,""rank"":-1,""level"":23},""Firemaking"":{""xp"":498895,""rank"":1792448,""level"":66},""Woodcutting"":{""xp"":671757,""rank"":1724784,""level"":69},""Construction"":{""xp"":46768,""rank"":1926898,""level"":42}}}",2025-12-11 11:11:26.919
103,5,"{""order"":[""Overall"",""Attack"",""Defence"",""Strength"",""Hitpoints"",""Ranged"",""Prayer"",""Magic"",""Cooking"",""Woodcutting"",""Fletching"",""Fishing"",""Firemaking"",""Crafting"",""Smithing"",""Mining"",""Herblore"",""Agility"",""Thieving"",""Slayer"",""Farming"",""Runecraft"",""Hunter"",""Construction"",""Sailing""],""player"":""Zoobz69"",""skills"":{""Magic"":{""xp"":1222344,""rank"":1933282,""level"":75},""Attack"":{""xp"":5369628,""rank"":777659,""level"":90},""Hunter"":{""xp"":954141,""rank"":868898,""level"":72},""Mining"":{""xp"":1336592,""rank"":923888,""level"":76},""Prayer"":{""xp"":738911,""rank"":1431809,""level"":70},""Ranged"":{""xp"":3155251,""rank"":1325000,""level"":84},""Slayer"":{""xp"":389451,""rank"":1530792,""level"":63},""Agility"":{""xp"":1629913,""rank"":592405,""level"":78},""Cooking"":{""xp"":2288173,""rank"":913169,""level"":81},""Defence"":{""xp"":5348520,""rank"":712619,""level"":90},""Farming"":{""xp"":6517434,""rank"":472824,""level"":92},""Fishing"":{""xp"":13138845,""rank"":108748,""level"":99},""Overall"":{""xp"":60440054,""rank"":773096,""level"":1830},""Sailing"":{""xp"":409357,""rank"":176829,""level"":64},""Crafting"":{""xp"":607881,""rank"":1464918,""level"":68},""Herblore"":{""xp"":737628,""rank"":1095854,""level"":70},""Smithing"":{""xp"":747289,""rank"":1287352,""level"":70},""Strength"":{""xp"":5397962,""rank"":1168310,""level"":90},""Thieving"":{""xp"":496384,""rank"":1209274,""level"":66},""Fletching"":{""xp"":449436,""rank"":1633742,""level"":65},""Hitpoints"":{""xp"":6198861,""rank"":1086879,""level"":91},""Runecraft"":{""xp"":396365,""rank"":883562,""level"":63},""Firemaking"":{""xp"":780251,""rank"":1547829,""level"":70},""Woodcutting"":{""xp"":1655959,""rank"":908133,""level"":78},""Construction"":{""xp"":473478,""rank"":1151920,""level"":65}}}",2025-12-11 11:11:26.928
104,3,"{""order"":[""Overall"",""Attack"",""Defence"",""Strength"",""Hitpoints"",""Ranged"",""Prayer"",""Magic"",""Cooking"",""Woodcutting"",""Fletching"",""Fishing"",""Firemaking"",""Crafting"",""Smithing"",""Mining"",""Herblore"",""Agility"",""Thieving"",""Slayer"",""Farming"",""Runecraft"",""Hunter"",""Construction"",""Sailing""],""player"":""Alexiisss"",""skills"":{""Magic"":{""xp"":13465508,""rank"":420689,""level"":99},""Attack"":{""xp"":13798132,""rank"":301819,""level"":99},""Hunter"":{""xp"":5894033,""rank"":221610,""level"":90},""Mining"":{""xp"":13651249,""rank"":87041,""level"":99},""Prayer"":{""xp"":8760615,""rank"":226797,""level"":94},""Ranged"":{""xp"":14882316,""rank"":465341,""level"":99},""Slayer"":{""xp"":2234826,""rank"":811388,""level"":81},""Agility"":{""xp"":2941037,""rank"":347565,""level"":83},""Cooking"":{""xp"":13071521,""rank"":320646,""level"":99},""Defence"":{""xp"":13727277,""rank"":257008,""level"":99},""Farming"":{""xp"":20686752,""rank"":60627,""level"":99},""Fishing"":{""xp"":7917546,""rank"":243421,""level"":93},""Overall"":{""xp"":240659371,""rank"":128235,""level"":2242},""Sailing"":{""xp"":3663976,""rank"":68370,""level"":86},""Crafting"":{""xp"":4822276,""rank"":393470,""level"":88},""Herblore"":{""xp"":9641211,""rank"":169700,""level"":95},""Smithing"":{""xp"":5317088,""rank"":247119,""level"":89},""Strength"":{""xp"":16809990,""rank"":291765,""level"":99},""Thieving"":{""xp"":7180095,""rank"":247140,""level"":92},""Fletching"":{""xp"":13029746,""rank"":289691,""level"":98},""Hitpoints"":{""xp"":20403575,""rank"":400248,""level"":99},""Runecraft"":{""xp"":2417905,""rank"":322278,""level"":81},""Firemaking"":{""xp"":5887519,""rank"":548891,""level"":90},""Woodcutting"":{""xp"":13286905,""rank"":144269,""level"":99},""Construction"":{""xp"":7168273,""rank"":161083,""level"":92}}}",2025-12-11 11:11:26.94
105,4,"{""order"":[""Overall"",""Attack"",""Defence"",""Strength"",""Hitpoints"",""Ranged"",""Prayer"",""Magic"",""Cooking"",""Woodcutting"",""Fletching"",""Fishing"",""Firemaking"",""Crafting"",""Smithing"",""Mining"",""Herblore"",""Agility"",""Thieving"",""Slayer"",""Farming"",""Runecraft"",""Hunter"",""Construction"",""Sailing""],""player"":""JonezyAU"",""skills"":{""Magic"":{""xp"":14552445,""rank"":333754,""level"":99},""Attack"":{""xp"":13606851,""rank"":319132,""level"":99},""Hunter"":{""xp"":1224943,""rank"":740199,""level"":75},""Mining"":{""xp"":1612771,""rank"":820989,""level"":77},""Prayer"":{""xp"":1987946,""rank"":650539,""level"":80},""Ranged"":{""xp"":9194706,""rank"":767093,""level"":95},""Slayer"":{""xp"":7844985,""rank"":381377,""level"":93},""Agility"":{""xp"":1337837,""rank"":733955,""level"":76},""Cooking"":{""xp"":6517476,""rank"":574359,""level"":92},""Defence"":{""xp"":13046818,""rank"":382349,""level"":99},""Farming"":{""xp"":2992942,""rank"":706048,""level"":84},""Fishing"":{""xp"":1523623,""rank"":895521,""level"":77},""Overall"":{""xp"":136475672,""rank"":415632,""level"":2017},""Sailing"":{""xp"":92348,""rank"":266291,""level"":49},""Crafting"":{""xp"":1425096,""rank"":824747,""level"":76},""Herblore"":{""xp"":1987958,""rank"":573557,""level"":80},""Smithing"":{""xp"":873173,""rank"":1046904,""level"":71},""Strength"":{""xp"":14529493,""rank"":392950,""level"":99},""Thieving"":{""xp"":1383797,""rank"":696442,""level"":76},""Fletching"":{""xp"":13119495,""rank"":149659,""level"":99},""Hitpoints"":{""xp"":18030469,""rank"":471650,""level"":99},""Runecraft"":{""xp"":1214100,""rank"":509086,""level"":75},""Firemaking"":{""xp"":3683606,""rank"":736248,""level"":86},""Woodcutting"":{""xp"":1337378,""rank"":1045401,""level"":76},""Construction"":{""xp"":3355416,""rank"":304503,""level"":85}}}",2025-12-11 11:11:27.003
106,1,"{""order"":[""Overall"",""Attack"",""Defence"",""Strength"",""Hitpoints"",""Ranged"",""Prayer"",""Magic"",""Cooking"",""Woodcutting"",""Fletching"",""Fishing"",""Firemaking"",""Crafting"",""Smithing"",""Mining"",""Herblore"",""Agility"",""Thieving"",""Slayer"",""Farming"",""Runecraft"",""Hunter"",""Construction"",""Sailing""],""player"":""loub0t69"",""skills"":{""Magic"":{""xp"":6232897,""rank"":944335,""level"":91},""Attack"":{""xp"":5364683,""rank"":779981,""level"":90},""Hunter"":{""xp"":1422854,""rank"":668415,""level"":76},""Mining"":{""xp"":961294,""rank"":1167811,""level"":72},""Prayer"":{""xp"":999662,""rank"":1060766,""level"":73},""Ranged"":{""xp"":5234637,""rank"":1070937,""level"":89},""Slayer"":{""xp"":6062509,""rank"":472403,""level"":91},""Agility"":{""xp"":1852390,""rank"":533185,""level"":79},""Cooking"":{""xp"":13060271,""rank"":339771,""level"":99},""Defence"":{""xp"":2574692,""rank"":975041,""level"":82},""Farming"":{""xp"":14044104,""rank"":186952,""level"":99},""Fishing"":{""xp"":1009165,""rank"":1120978,""level"":73},""Overall"":{""xp"":101598100,""rank"":511833,""level"":1960},""Sailing"":{""xp"":75374,""rank"":281057,""level"":47},""Crafting"":{""xp"":1647566,""rank"":767158,""level"":78},""Herblore"":{""xp"":1797409,""rank"":607178,""level"":78},""Smithing"":{""xp"":891711,""rank"":1019385,""level"":71},""Strength"":{""xp"":13239599,""rank"":562420,""level"":99},""Thieving"":{""xp"":1284673,""rank"":743257,""level"":75},""Fletching"":{""xp"":2349295,""rank"":733589,""level"":81},""Hitpoints"":{""xp"":10085479,""rank"":812142,""level"":96},""Runecraft"":{""xp"":500089,""rank"":784412,""level"":66},""Firemaking"":{""xp"":1992163,""rank"":1055516,""level"":80},""Woodcutting"":{""xp"":4827355,""rank"":437381,""level"":88},""Construction"":{""xp"":4088229,""rank"":231846,""level"":87}}}",2025-12-11 11:11:27.051
107,2,"{""order"":[""Overall"",""Attack"",""Defence"",""Strength"",""Hitpoints"",""Ranged"",""Prayer"",""Magic"",""Cooking"",""Woodcutting"",""Fletching"",""Fishing"",""Firemaking"",""Crafting"",""Smithing"",""Mining"",""Herblore"",""Agility"",""Thieving"",""Slayer"",""Farming"",""Runecraft"",""Hunter"",""Construction"",""Sailing""],""player"":""Melburne6"",""skills"":{""Magic"":{""xp"":7034583,""rank"":890141,""level"":92},""Attack"":{""xp"":19112789,""rank"":123265,""level"":99},""Hunter"":{""xp"":7231132,""rank"":186731,""level"":93},""Mining"":{""xp"":3001642,""rank"":538045,""level"":84},""Prayer"":{""xp"":6566772,""rank"":255786,""level"":92},""Ranged"":{""xp"":18234727,""rank"":350099,""level"":99},""Slayer"":{""xp"":7955214,""rank"":377188,""level"":94},""Agility"":{""xp"":3263493,""rank"":322618,""level"":85},""Cooking"":{""xp"":13062488,""rank"":335856,""level"":99},""Defence"":{""xp"":14393164,""rank"":210114,""level"":99},""Farming"":{""xp"":22899593,""rank"":47788,""level"":99},""Fishing"":{""xp"":3601277,""rank"":483602,""level"":86},""Overall"":{""xp"":249935681,""rank"":125817,""level"":2245},""Sailing"":{""xp"":3978163,""rank"":63954,""level"":87},""Crafting"":{""xp"":13302918,""rank"":131134,""level"":99},""Herblore"":{""xp"":6560026,""rank"":219726,""level"":92},""Smithing"":{""xp"":4418929,""rank"":291584,""level"":88},""Strength"":{""xp"":17658623,""rank"":268543,""level"":99},""Thieving"":{""xp"":4082532,""rank"":372641,""level"":87},""Fletching"":{""xp"":13092568,""rank"":164902,""level"":99},""Hitpoints"":{""xp"":24996663,""rank"":291916,""level"":99},""Runecraft"":{""xp"":3322759,""rank"":265979,""level"":85},""Firemaking"":{""xp"":13036150,""rank"":373153,""level"":99},""Woodcutting"":{""xp"":5982493,""rank"":375545,""level"":91},""Construction"":{""xp"":13146983,""rank"":81670,""level"":99}}}",2025-12-11 11:11:27.123
108,6,"{""order"":[""Overall"",""Attack"",""Defence"",""Strength"",""Hitpoints"",""Ranged"",""Prayer"",""Magic"",""Cooking"",""Woodcutting"",""Fletching"",""Fishing"",""Firemaking"",""Crafting"",""Smithing"",""Mining"",""Herblore"",""Agility"",""Thieving"",""Slayer"",""Farming"",""Runecraft"",""Hunter"",""Construction"",""Sailing""],""player"":""ThyJamison"",""skills"":{""Magic"":{""xp"":11680634,""rank"":564515,""level"":97},""Attack"":{""xp"":13967835,""rank"":288788,""level"":99},""Hunter"":{""xp"":7945622,""rank"":174853,""level"":94},""Mining"":{""xp"":3598268,""rank"":452559,""level"":86},""Prayer"":{""xp"":5349818,""rank"":315661,""level"":90},""Ranged"":{""xp"":16103279,""rank"":414802,""level"":99},""Slayer"":{""xp"":4702331,""rank"":559496,""level"":88},""Agility"":{""xp"":3278170,""rank"":317426,""level"":85},""Cooking"":{""xp"":13093588,""rank"":291536,""level"":99},""Defence"":{""xp"":13951941,""rank"":238541,""level"":99},""Farming"":{""xp"":10713498,""rank"":366283,""level"":97},""Fishing"":{""xp"":2723174,""rank"":597159,""level"":83},""Overall"":{""xp"":208877097,""rank"":158622,""level"":2209},""Sailing"":{""xp"":4465774,""rank"":54044,""level"":88},""Crafting"":{""xp"":3982041,""rank"":435880,""level"":87},""Herblore"":{""xp"":5467843,""rank"":279516,""level"":90},""Smithing"":{""xp"":5350577,""rank"":243425,""level"":90},""Strength"":{""xp"":20600928,""rank"":209791,""level"":99},""Thieving"":{""xp"":5915546,""rank"":316198,""level"":91},""Fletching"":{""xp"":5903093,""rank"":443595,""level"":91},""Hitpoints"":{""xp"":24518658,""rank"":301489,""level"":99},""Runecraft"":{""xp"":2354342,""rank"":326117,""level"":81},""Firemaking"":{""xp"":13057171,""rank"":278854,""level"":99},""Woodcutting"":{""xp"":6102539,""rank"":370047,""level"":91},""Construction"":{""xp"":4050427,""rank"":234114,""level"":87}}}",2025-12-11 11:11:27.228
109,3,"{""order"":[""Overall"",""Attack"",""Defence"",""Strength"",""Hitpoints"",""Ranged"",""Prayer"",""Magic"",""Cooking"",""Woodcutting"",""Fletching"",""Fishing"",""Firemaking"",""Crafting"",""Smithing"",""Mining"",""Herblore"",""Agility"",""Thieving"",""Slayer"",""Farming"",""Runecraft"",""Hunter"",""Construction"",""Sailing""],""player"":""Alexiisss"",""skills"":{""Magic"":{""xp"":13465508,""rank"":420688,""level"":99},""Attack"":{""xp"":13798132,""rank"":301819,""level"":99},""Hunter"":{""xp"":5894033,""rank"":221610,""level"":90},""Mining"":{""xp"":13651249,""rank"":87041,""level"":99},""Prayer"":{""xp"":8760615,""rank"":226797,""level"":94},""Ranged"":{""xp"":14882316,""rank"":465340,""level"":99},""Slayer"":{""xp"":2234826,""rank"":811388,""level"":81},""Agility"":{""xp"":2941037,""rank"":347565,""level"":83},""Cooking"":{""xp"":13071521,""rank"":320647,""level"":99},""Defence"":{""xp"":13727277,""rank"":257008,""level"":99},""Farming"":{""xp"":20686752,""rank"":60627,""level"":99},""Fishing"":{""xp"":7917546,""rank"":243420,""level"":93},""Overall"":{""xp"":240659371,""rank"":128235,""level"":2242},""Sailing"":{""xp"":3663976,""rank"":68372,""level"":86},""Crafting"":{""xp"":4822276,""rank"":393471,""level"":88},""Herblore"":{""xp"":9641211,""rank"":169700,""level"":95},""Smithing"":{""xp"":5317088,""rank"":247119,""level"":89},""Strength"":{""xp"":16809990,""rank"":291765,""level"":99},""Thieving"":{""xp"":7180095,""rank"":247140,""level"":92},""Fletching"":{""xp"":13029746,""rank"":289692,""level"":98},""Hitpoints"":{""xp"":20403575,""rank"":400248,""level"":99},""Runecraft"":{""xp"":2417905,""rank"":322279,""level"":81},""Firemaking"":{""xp"":5887519,""rank"":548891,""level"":90},""Woodcutting"":{""xp"":13286905,""rank"":144269,""level"":99},""Construction"":{""xp"":7168273,""rank"":161083,""level"":92}}}",2025-12-11 11:12:48.096
